id,gateway_id,driver_id,ext_cam,int_cam,acceleration,incident_loc,tags
563,585,895,http://dummyimage.com/233x100.png/ff4444/ffffff,http://dummyimage.com/120x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.4031324, 107.4552608",Crash
564,724,729,http://dummyimage.com/179x100.png/cc0000/ffffff,http://dummyimage.com/172x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","43.0827206, 46.8282768",Distracted Driving
565,689,259,http://dummyimage.com/114x100.png/5fa2dd/ffffff,http://dummyimage.com/170x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","59.0405545, 52.3557986",Speeding
566,90,332,http://dummyimage.com/156x100.png/cc0000/ffffff,http://dummyimage.com/201x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","63.4416393, 25.6450741",Crash
567,349,909,http://dummyimage.com/226x100.png/dddddd/000000,http://dummyimage.com/108x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","49.346063, 15.4432354",Harsh Turn
568,525,623,http://dummyimage.com/237x100.png/cc0000/ffffff,http://dummyimage.com/225x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","59.9388564, 30.3598522",Harsh Turn
569,858,472,http://dummyimage.com/161x100.png/ff4444/ffffff,http://dummyimage.com/234x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-7.4642812, 112.4216959",Harsh Turn
570,680,600,http://dummyimage.com/133x100.png/5fa2dd/ffffff,http://dummyimage.com/218x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","59.6742944, 29.8519956",Distracted Driving
571,196,742,http://dummyimage.com/219x100.png/ff4444/ffffff,http://dummyimage.com/225x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-6.956164, 106.7714",Harsh Turn
572,235,917,http://dummyimage.com/129x100.png/ff4444/ffffff,http://dummyimage.com/213x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","37.045911, 111.831552",Crash
573,755,921,http://dummyimage.com/130x100.png/dddddd/000000,http://dummyimage.com/112x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","6.3524753, 124.9017692",Harsh Turn
574,791,382,http://dummyimage.com/160x100.png/5fa2dd/ffffff,http://dummyimage.com/109x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","55.4763949, 13.5019331",Crash
575,283,457,http://dummyimage.com/140x100.png/dddddd/000000,http://dummyimage.com/186x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","51.4588944, 3.5455371",Speeding
576,608,779,http://dummyimage.com/183x100.png/cc0000/ffffff,http://dummyimage.com/114x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-26.7416528, -52.5852334",Harsh Accel
577,278,221,http://dummyimage.com/165x100.png/cc0000/ffffff,http://dummyimage.com/131x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","27.100102, 68.3711064",Speeding
578,629,315,http://dummyimage.com/198x100.png/dddddd/000000,http://dummyimage.com/231x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","31.284181, 119.160586",Harsh Turn
579,464,871,http://dummyimage.com/239x100.png/5fa2dd/ffffff,http://dummyimage.com/105x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","31.707237, -106.45163",Harsh Turn
580,274,7,http://dummyimage.com/188x100.png/cc0000/ffffff,http://dummyimage.com/249x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.6906402, -35.5000999",Harsh Accel
581,738,169,http://dummyimage.com/189x100.png/dddddd/000000,http://dummyimage.com/118x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-34.4867748, -55.6287206",Speeding
582,168,193,http://dummyimage.com/176x100.png/cc0000/ffffff,http://dummyimage.com/167x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","7.43333, 124.21667",Harsh Accel
583,339,9,http://dummyimage.com/182x100.png/dddddd/000000,http://dummyimage.com/210x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","41.7654876, 26.2019433",Harsh Accel
584,989,627,http://dummyimage.com/211x100.png/dddddd/000000,http://dummyimage.com/131x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","53.9559626, 38.2899306",Harsh Accel
585,572,828,http://dummyimage.com/235x100.png/ff4444/ffffff,http://dummyimage.com/108x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","42.6995493, 24.0846607",Speeding
586,548,877,http://dummyimage.com/217x100.png/5fa2dd/ffffff,http://dummyimage.com/246x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","28.460473, 117.690148",Speeding
587,672,800,http://dummyimage.com/228x100.png/dddddd/000000,http://dummyimage.com/147x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","53.5754959, 10.0807485",Speeding
588,746,375,http://dummyimage.com/144x100.png/cc0000/ffffff,http://dummyimage.com/101x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","8.3331847, 123.8426301",Harsh Brake
589,665,91,http://dummyimage.com/213x100.png/cc0000/ffffff,http://dummyimage.com/242x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","59.4380021, 17.8170502",Crash
590,759,453,http://dummyimage.com/175x100.png/dddddd/000000,http://dummyimage.com/129x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","9.9165452, -84.1014639",Harsh Turn
591,505,733,http://dummyimage.com/127x100.png/cc0000/ffffff,http://dummyimage.com/215x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","30.3152434, -81.6856808",Harsh Turn
592,515,702,http://dummyimage.com/180x100.png/ff4444/ffffff,http://dummyimage.com/134x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","41.2476037, -8.2430831",Crash
593,650,935,http://dummyimage.com/112x100.png/ff4444/ffffff,http://dummyimage.com/188x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","40.1694467, -8.4784931",Harsh Turn
594,779,738,http://dummyimage.com/203x100.png/cc0000/ffffff,http://dummyimage.com/167x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","30.264139, 122.226237",Harsh Turn
595,608,475,http://dummyimage.com/203x100.png/dddddd/000000,http://dummyimage.com/206x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","15.30487, 47.83894",Harsh Brake
596,367,622,http://dummyimage.com/205x100.png/ff4444/ffffff,http://dummyimage.com/120x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","57.1691059, 45.1179687",Harsh Accel
597,944,184,http://dummyimage.com/168x100.png/5fa2dd/ffffff,http://dummyimage.com/204x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","32.317865, 118.36525",Speeding
598,903,850,http://dummyimage.com/187x100.png/cc0000/ffffff,http://dummyimage.com/243x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","36.3798483, 139.1107678",Harsh Brake
599,827,821,http://dummyimage.com/198x100.png/ff4444/ffffff,http://dummyimage.com/219x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","14.3586387, 120.9332234",Crash
600,205,808,http://dummyimage.com/114x100.png/cc0000/ffffff,http://dummyimage.com/140x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","47.3016629, 38.9325712",Harsh Brake
601,976,495,http://dummyimage.com/161x100.png/dddddd/000000,http://dummyimage.com/106x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","46.004267, 16.1190743",Harsh Accel
602,771,646,http://dummyimage.com/165x100.png/dddddd/000000,http://dummyimage.com/229x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","3.095417, -76.1435915",Distracted Driving
603,17,711,http://dummyimage.com/177x100.png/5fa2dd/ffffff,http://dummyimage.com/194x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-7.2489098, 108.48102",Harsh Turn
604,189,516,http://dummyimage.com/121x100.png/cc0000/ffffff,http://dummyimage.com/138x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","22.954248, 113.235046",Distracted Driving
605,828,458,http://dummyimage.com/214x100.png/5fa2dd/ffffff,http://dummyimage.com/208x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","55.40776, 38.66261",Harsh Brake
606,237,416,http://dummyimage.com/190x100.png/5fa2dd/ffffff,http://dummyimage.com/134x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","31.284181, 119.160586",Crash
607,516,598,http://dummyimage.com/152x100.png/ff4444/ffffff,http://dummyimage.com/185x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-3.5451284, 36.1029284",Distracted Driving
608,897,834,http://dummyimage.com/234x100.png/5fa2dd/ffffff,http://dummyimage.com/244x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-6.8544539, 106.5230542",Speeding
609,129,829,http://dummyimage.com/248x100.png/ff4444/ffffff,http://dummyimage.com/121x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","55.8071267, 44.086347",Speeding
610,763,404,http://dummyimage.com/105x100.png/ff4444/ffffff,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-6.6572023, 106.7057733",Harsh Accel
611,202,358,http://dummyimage.com/113x100.png/ff4444/ffffff,http://dummyimage.com/194x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","7.43333, 124.21667",Harsh Turn
612,90,495,http://dummyimage.com/116x100.png/ff4444/ffffff,http://dummyimage.com/194x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-8.0305091, 110.6168921",Harsh Brake
613,150,596,http://dummyimage.com/162x100.png/5fa2dd/ffffff,http://dummyimage.com/190x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-7.4619612, 107.8968943",Speeding
614,805,97,http://dummyimage.com/225x100.png/5fa2dd/ffffff,http://dummyimage.com/223x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-7.646098, 111.0266668",Harsh Brake
615,38,86,http://dummyimage.com/166x100.png/ff4444/ffffff,http://dummyimage.com/224x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-6.728, 111.049",Harsh Turn
616,292,369,http://dummyimage.com/163x100.png/cc0000/ffffff,http://dummyimage.com/103x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","51.789985, 39.559439",Harsh Turn
617,639,244,http://dummyimage.com/215x100.png/ff4444/ffffff,http://dummyimage.com/144x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","7.0410845, 7.8096037",Speeding
618,724,502,http://dummyimage.com/160x100.png/ff4444/ffffff,http://dummyimage.com/172x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-7.2489098, 108.48102",Distracted Driving
619,242,756,http://dummyimage.com/183x100.png/cc0000/ffffff,http://dummyimage.com/190x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","39.8437175, -8.8785576",Crash
620,486,557,http://dummyimage.com/115x100.png/5fa2dd/ffffff,http://dummyimage.com/250x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","45.9472601, -0.9636732",Speeding
621,817,939,http://dummyimage.com/129x100.png/ff4444/ffffff,http://dummyimage.com/137x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","40.7419285, -73.6833119",Speeding
622,848,140,http://dummyimage.com/157x100.png/ff4444/ffffff,http://dummyimage.com/182x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","59.6830824, 16.6105826",Distracted Driving
623,11,415,http://dummyimage.com/176x100.png/ff4444/ffffff,http://dummyimage.com/217x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","51.4695254, 22.9549933",Speeding
624,507,910,http://dummyimage.com/125x100.png/dddddd/000000,http://dummyimage.com/176x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","43.1298714, 45.5357156",Harsh Turn
625,162,984,http://dummyimage.com/190x100.png/5fa2dd/ffffff,http://dummyimage.com/212x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","43.5621247, 43.20792",Harsh Brake
626,3,972,http://dummyimage.com/231x100.png/ff4444/ffffff,http://dummyimage.com/226x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","57.7314074, 12.0595845",Harsh Brake
627,843,270,http://dummyimage.com/107x100.png/dddddd/000000,http://dummyimage.com/168x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","14.4693883, 121.0059518",Harsh Brake
628,225,436,http://dummyimage.com/184x100.png/dddddd/000000,http://dummyimage.com/209x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","14.7040326, 121.0657914",Harsh Turn
629,945,31,http://dummyimage.com/230x100.png/cc0000/ffffff,http://dummyimage.com/200x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-4.4605557, -43.88945",Harsh Accel
630,312,616,http://dummyimage.com/206x100.png/cc0000/ffffff,http://dummyimage.com/171x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","19.2232969, -70.5126462",Crash
631,111,889,http://dummyimage.com/101x100.png/5fa2dd/ffffff,http://dummyimage.com/116x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","35.46, -97.52",Distracted Driving
632,172,19,http://dummyimage.com/123x100.png/dddddd/000000,http://dummyimage.com/174x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-12.5444681, -41.8402054",Harsh Accel
633,486,859,http://dummyimage.com/179x100.png/cc0000/ffffff,http://dummyimage.com/214x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-8.7389984, 116.4577466",Harsh Turn
634,870,880,http://dummyimage.com/196x100.png/cc0000/ffffff,http://dummyimage.com/220x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","53.3004898, -6.2634596",Distracted Driving
635,963,283,http://dummyimage.com/116x100.png/ff4444/ffffff,http://dummyimage.com/132x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","28.55386, 112.35518",Speeding
636,534,33,http://dummyimage.com/229x100.png/ff4444/ffffff,http://dummyimage.com/143x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","15.6147646, -89.8052964",Harsh Accel
637,742,598,http://dummyimage.com/100x100.png/ff4444/ffffff,http://dummyimage.com/229x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","14.26411, 47.584629",Harsh Brake
638,17,257,http://dummyimage.com/127x100.png/dddddd/000000,http://dummyimage.com/144x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","37.870792, 114.406305",Harsh Brake
639,490,414,http://dummyimage.com/186x100.png/cc0000/ffffff,http://dummyimage.com/109x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","40.5353559, 44.7695698",Speeding
640,224,938,http://dummyimage.com/131x100.png/ff4444/ffffff,http://dummyimage.com/161x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","23.020673, 113.751799",Harsh Turn
641,946,425,http://dummyimage.com/149x100.png/dddddd/000000,http://dummyimage.com/248x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","37.429832, 110.88907",Harsh Accel
642,361,802,http://dummyimage.com/227x100.png/dddddd/000000,http://dummyimage.com/205x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","40.5317434, 44.7159759",Harsh Brake
643,788,670,http://dummyimage.com/127x100.png/5fa2dd/ffffff,http://dummyimage.com/159x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","57.7051896, 11.9006932",Harsh Brake
644,573,551,http://dummyimage.com/201x100.png/ff4444/ffffff,http://dummyimage.com/217x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","40.5353559, 44.7695698",Harsh Accel
645,48,382,http://dummyimage.com/218x100.png/5fa2dd/ffffff,http://dummyimage.com/221x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","6.057265, -75.185598",Harsh Turn
